,sentiments_x1
2965,Not Valid
2966,Not Valid
2967,Not Valid
2968,Not Valid
2969,0.9885261058807373
2970,Not Valid
2971,Not Valid
2972,Not Valid
2973,Not Valid
2974,0.8003804683685303
2975,Not Valid
2976,Not Valid
2977,Not Valid
2978,Not Valid
2979,Not Valid
2980,Not Valid
2981,0.01260685920715332
2982,Not Valid
2983,Not Valid
2984,0.8521373271942139
2985,Not Valid
2986,0.9489292502403259
2987,Not Valid
2988,Not Valid
2989,Not Valid
2990,Not Valid
2991,Not Valid
2992,Not Valid
2993,Not Valid
2994,Not Valid
2995,Not Valid
2996,Not Valid
2997,0.8367084264755249
2998,Not Valid
2999,Not Valid
3000,Not Valid
3001,Not Valid
3002,0.12684175372123718
3003,Not Valid
3004,Not Valid
3005,0.242494136095047
3006,Not Valid
3007,0.8228146433830261
3008,Not Valid
3009,Not Valid
3010,0.8937920331954956
3011,Not Valid
3012,Not Valid
3013,Not Valid
3014,0.949699342250824
3015,Not Valid
3016,Not Valid
3017,Not Valid
3018,Not Valid
3019,Not Valid
3020,Not Valid
3021,Not Valid
3022,0.00626179575920105
3023,0.07679080963134766
3024,Not Valid
3025,Not Valid
3026,Not Valid
3027,0.11993962526321411
3028,Not Valid
3029,Not Valid
3030,Not Valid
3031,Not Valid
3032,Not Valid
3033,Not Valid
3034,Not Valid
3035,Not Valid
3036,Not Valid
3037,Not Valid
3038,0.9406430721282959
3039,Not Valid
3040,Not Valid
3041,Not Valid
3042,0.9319659471511841
3043,0.7741747498512268
3044,Not Valid
3045,Not Valid
3046,Not Valid
3047,Not Valid
3048,Not Valid
3049,0.05366027355194092
3050,Not Valid
3051,Not Valid
3052,Not Valid
3053,Not Valid
3054,Not Valid
3055,Not Valid
3056,0.10998779535293579
3057,Not Valid
3058,0.9589537382125854
3059,Not Valid
3060,Not Valid
3061,Not Valid
3062,Not Valid
3063,Not Valid
3064,Not Valid
3065,Not Valid
3066,0.9677393436431885
3067,Not Valid
3068,Not Valid
3069,0.9944374561309814
3070,0.8987619876861572
3071,Not Valid
3072,0.8424088954925537
3073,Not Valid
3074,Not Valid
3075,Not Valid
3076,Not Valid
3077,Not Valid
3078,Not Valid
3079,Not Valid
3080,0.9094555377960205
3081,Not Valid
3082,0.008161067962646484
3083,Not Valid
3084,Not Valid
3085,Not Valid
3086,Not Valid
3087,Not Valid
3088,0.9501058459281921
3089,Not Valid
3090,0.9289540648460388
3091,0.14686033129692078
3092,Not Valid
3093,Not Valid
3094,Not Valid
3095,Not Valid
3096,Not Valid
3097,Not Valid
3098,Not Valid
3099,Not Valid
3100,0.08426451683044434
3101,Not Valid
3102,Not Valid
3103,Not Valid
3104,Not Valid
3105,Not Valid
3106,Not Valid
3107,Not Valid
3108,Not Valid
3109,Not Valid
3110,Not Valid
3111,Not Valid
3112,Not Valid
3113,0.2671031951904297
3114,Not Valid
3115,Not Valid
3116,Not Valid
3117,Not Valid
3118,Not Valid
3119,0.17549178004264832
3120,Not Valid
3121,Not Valid
3122,Not Valid
3123,Not Valid
3124,Not Valid
3125,Not Valid
3126,Not Valid
3127,Not Valid
3128,Not Valid
3129,Not Valid
3130,Not Valid
3131,Not Valid
3132,Not Valid
3133,Not Valid
3134,Not Valid
3135,Not Valid
3136,0.9879512786865234
3137,Not Valid
3138,Not Valid
3139,Not Valid
3140,Not Valid
3141,Not Valid
3142,Not Valid
3143,Not Valid
3144,Not Valid
3145,Not Valid
3146,Not Valid
3147,Not Valid
3148,Not Valid
3149,Not Valid
3150,Not Valid
3151,Not Valid
3152,Not Valid
3153,0.9256584644317627
3154,Not Valid
3155,Not Valid
3156,Not Valid
3157,0.9114860892295837
3158,Not Valid
3159,Not Valid
3160,Not Valid
3161,Not Valid
3162,0.021356552839279175
3163,Not Valid
3164,0.02596801519393921
3165,Not Valid
3166,Not Valid
3167,Not Valid
3168,Not Valid
3169,Not Valid
3170,Not Valid
3171,Not Valid
3172,Not Valid
3173,0.7468558549880981
3174,Not Valid
3175,Not Valid
3176,Not Valid
3177,Not Valid
3178,Not Valid
3179,0.9459000825881958
3180,0.1877681016921997
3181,Not Valid
3182,Not Valid
3183,Not Valid
3184,Not Valid
3185,Not Valid
3186,Not Valid
3187,Not Valid
3188,Not Valid
3189,0.19076287746429443
3190,Not Valid
3191,Not Valid
3192,Not Valid
3193,0.09221595525741577
3194,0.9160270094871521
3195,0.9581594467163086
3196,Not Valid
3197,Not Valid
3198,Not Valid
3199,Not Valid
3200,Not Valid
3201,0.874110221862793
3202,0.7743049263954163
3203,Not Valid
3204,Not Valid
3205,Not Valid
3206,Not Valid
3207,Not Valid
3208,Not Valid
3209,Not Valid
3210,Not Valid
3211,Not Valid
3212,Not Valid
3213,Not Valid
3214,Not Valid
3215,0.04299238324165344
3216,Not Valid
3217,Not Valid
3218,Not Valid
3219,Not Valid
3220,Not Valid
3221,0.9659538269042969
3222,Not Valid
3223,Not Valid
3224,Not Valid
3225,Not Valid
3226,0.10145872831344604
3227,Not Valid
3228,Not Valid
3229,0.2362375557422638
3230,0.8834980726242065
3231,Not Valid
3232,Not Valid
3233,0.8611366152763367
3234,Not Valid
3235,Not Valid
3236,0.8260454535484314
3237,Not Valid
3238,0.7884761095046997
3239,0.888873815536499
3240,0.06094524264335632
3241,Not Valid
3242,Not Valid
3243,Not Valid
3244,Not Valid
3245,Not Valid
3246,Not Valid
3247,Not Valid
3248,0.8876582980155945
3249,Not Valid
3250,0.9742547273635864
3251,0.9390448331832886
3252,Not Valid
3253,Not Valid
3254,0.9981385469436646
3255,Not Valid
3256,0.9974496364593506
3257,0.8332023024559021
3258,Not Valid
3259,0.8405702114105225
3260,Not Valid
3261,Not Valid
3262,0.850128173828125
3263,Not Valid
3264,Not Valid
3265,Not Valid
3266,Not Valid
3267,Not Valid
3268,0.02167654037475586
3269,0.8803839683532715
3270,Not Valid
3271,Not Valid
3272,Not Valid
3273,0.034687966108322144
3274,Not Valid
3275,Not Valid
3276,Not Valid
3277,0.07794961333274841
3278,0.035982996225357056
3279,0.01467907428741455
3280,Not Valid
3281,Not Valid
3282,Not Valid
3283,Not Valid
3284,Not Valid
3285,0.09055110812187195
3286,Not Valid
3287,Not Valid
3288,Not Valid
3289,0.010573148727416992
3290,Not Valid
3291,Not Valid
3292,Not Valid
3293,Not Valid
3294,0.18729791045188904
3295,0.15294578671455383
3296,Not Valid
3297,Not Valid
3298,Not Valid
3299,Not Valid
3300,0.18713095784187317
3301,Not Valid
3302,Not Valid
3303,Not Valid
3304,Not Valid
3305,Not Valid
3306,0.9216099977493286
3307,Not Valid
3308,Not Valid
3309,Not Valid
3310,0.13731518387794495
3311,Not Valid
3312,Not Valid
3313,Not Valid
3314,Not Valid
3315,0.9951742887496948
3316,Not Valid
3317,Not Valid
3318,Not Valid
3319,Not Valid
3320,Not Valid
3321,Not Valid
3322,Not Valid
3323,Not Valid
3324,0.9413034915924072
3325,0.06498295068740845
3326,Not Valid
3327,Not Valid
3328,Not Valid
3329,Not Valid
3330,Not Valid
3331,Not Valid
3332,0.9772642850875854
3333,Not Valid
3334,0.9988934993743896
3335,Not Valid
3336,Not Valid
3337,Not Valid
3338,Not Valid
3339,Not Valid
3340,Not Valid
3341,Not Valid
3342,0.014073878526687622
3343,0.23758578300476074
3344,Not Valid
3345,Not Valid
3346,Not Valid
3347,Not Valid
3348,0.9195027351379395
3349,Not Valid
3350,Not Valid
3351,Not Valid
3352,Not Valid
3353,Not Valid
3354,Not Valid
3355,0.04248678684234619
3356,Not Valid
3357,0.04173558950424194
3358,Not Valid
3359,Not Valid
3360,Not Valid
3361,Not Valid
3362,0.9077361226081848
3363,Not Valid
3364,Not Valid
3365,Not Valid
3366,Not Valid
3367,Not Valid
3368,0.13387134671211243
3369,Not Valid
3370,Not Valid
3371,Not Valid
3372,Not Valid
3373,0.061512500047683716
3374,0.9960641264915466
3375,Not Valid
3376,Not Valid
3377,Not Valid
3378,Not Valid
3379,Not Valid
3380,Not Valid
3381,Not Valid
3382,Not Valid
3383,Not Valid
3384,Not Valid
3385,Not Valid
3386,Not Valid
3387,Not Valid
3388,Not Valid
3389,0.8612458109855652
3390,0.13125064969062805
3391,0.24282386898994446
3392,Not Valid
3393,0.2223522961139679
3394,Not Valid
3395,Not Valid
3396,Not Valid
3397,Not Valid
3398,Not Valid
3399,Not Valid
3400,0.9687509536743164
3401,Not Valid
3402,Not Valid
3403,Not Valid
3404,0.10828772187232971
3405,0.7575225830078125
3406,Not Valid
3407,0.201736718416214
3408,Not Valid
3409,Not Valid
3410,Not Valid
3411,Not Valid
3412,Not Valid
3413,0.8808349370956421
3414,Not Valid
3415,Not Valid
3416,0.17016258835792542
3417,Not Valid
3418,Not Valid
3419,Not Valid
3420,Not Valid
3421,0.9531105756759644
3422,Not Valid
3423,0.8839994668960571
3424,0.04717335104942322
3425,Not Valid
3426,Not Valid
3427,0.7777726650238037
3428,Not Valid
3429,Not Valid
3430,Not Valid
3431,Not Valid
3432,0.24929100275039673
3433,Not Valid
3434,Not Valid
3435,Not Valid
3436,Not Valid
3437,Not Valid
3438,Not Valid
3439,Not Valid
3440,0.22188213467597961
3441,Not Valid
3442,0.9743438959121704
3443,Not Valid
3444,Not Valid
3445,Not Valid
3446,Not Valid
3447,Not Valid
3448,Not Valid
3449,0.8181190490722656
3450,0.8580446243286133
3451,0.12307289242744446
3452,0.9895749092102051
3453,0.7558398842811584
3454,Not Valid
3455,0.047036439180374146
3456,Not Valid
3457,Not Valid
3458,0.9164696931838989
3459,Not Valid
3460,0.009458273649215698
3461,Not Valid
3462,Not Valid
3463,0.039686620235443115
3464,Not Valid
3465,Not Valid
3466,Not Valid
3467,Not Valid
3468,Not Valid
3469,Not Valid
3470,0.15936991572380066
3471,Not Valid
3472,0.02981877326965332
3473,Not Valid
3474,Not Valid
3475,Not Valid
3476,0.998271107673645
3477,Not Valid
3478,Not Valid
3479,0.24091669917106628
3480,Not Valid
3481,0.9907721877098083
3482,0.22911036014556885
3483,Not Valid
3484,Not Valid
3485,Not Valid
3486,Not Valid
3487,Not Valid
3488,Not Valid
3489,Not Valid
3490,Not Valid
3491,Not Valid
3492,Not Valid
3493,Not Valid
3494,Not Valid
3495,Not Valid
3496,Not Valid
3497,0.1870889663696289
3498,Not Valid
3499,0.9913205504417419
3500,Not Valid
3501,Not Valid
3502,0.8476617336273193
3503,Not Valid
3504,Not Valid
3505,0.8972237706184387
3506,Not Valid
3507,Not Valid
3508,Not Valid
3509,0.9286877512931824
3510,Not Valid
3511,Not Valid
3512,Not Valid
3513,Not Valid
3514,0.8970987200737
3515,Not Valid
3516,Not Valid
3517,0.16815903782844543
3518,0.02828890085220337
3519,Not Valid
3520,0.977222204208374
3521,Not Valid
3522,Not Valid
3523,Not Valid
3524,Not Valid
3525,0.9638631939888
3526,Not Valid
3527,0.20214197039604187
3528,0.7502261400222778
3529,0.04240542650222778
3530,0.7939598560333252
3531,Not Valid
3532,0.07399404048919678
3533,Not Valid
3534,0.21285873651504517
3535,Not Valid
3536,Not Valid
3537,Not Valid
3538,Not Valid
3539,Not Valid
3540,Not Valid
3541,0.06346333026885986
3542,0.02067112922668457
3543,Not Valid
3544,Not Valid
3545,Not Valid
3546,Not Valid
3547,Not Valid
3548,Not Valid
3549,Not Valid
3550,Not Valid
3551,Not Valid
3552,Not Valid
3553,0.025772303342819214
3554,0.06008651852607727
3555,0.12739861011505127
3556,Not Valid
3557,Not Valid
3558,Not Valid
3559,Not Valid
3560,0.052980661392211914
3561,Not Valid
3562,0.19055429100990295
3563,Not Valid
3564,Not Valid
3565,0.7592438459396362
3566,Not Valid
3567,Not Valid
3568,Not Valid
3569,Not Valid
3570,0.0345691442489624
3571,Not Valid
3572,Not Valid
3573,Not Valid
3574,Not Valid
3575,0.8137627243995667
3576,Not Valid
3577,Not Valid
3578,0.15652531385421753
3579,Not Valid
3580,Not Valid
3581,0.015957772731781006
3582,0.033486396074295044
3583,Not Valid
3584,Not Valid
3585,Not Valid
3586,Not Valid
3587,0.1576879322528839
3588,Not Valid
3589,Not Valid
3590,Not Valid
3591,Not Valid
3592,Not Valid
3593,Not Valid
3594,Not Valid
3595,0.1447259783744812
3596,0.8397391438484192
3597,0.7913488149642944
3598,0.20202088356018066
3599,Not Valid
3600,Not Valid
3601,Not Valid
3602,Not Valid
3603,Not Valid
3604,Not Valid
3605,Not Valid
3606,Not Valid
3607,Not Valid
3608,Not Valid
3609,Not Valid
3610,Not Valid
3611,Not Valid
3612,Not Valid
3613,Not Valid
3614,Not Valid
3615,Not Valid
3616,Not Valid
3617,Not Valid
3618,Not Valid
3619,Not Valid
3620,Not Valid
3621,Not Valid
3622,Not Valid
3623,0.7661170959472656
3624,Not Valid
3625,Not Valid
3626,0.12852680683135986
3627,Not Valid
3628,0.9583901166915894
3629,Not Valid
3630,Not Valid
3631,Not Valid
3632,0.9358489513397217
3633,Not Valid
3634,Not Valid
3635,Not Valid
3636,Not Valid
3637,Not Valid
3638,Not Valid
3639,Not Valid
3640,Not Valid
3641,0.12481287121772766
3642,Not Valid
3643,Not Valid
3644,Not Valid
3645,Not Valid
3646,Not Valid
3647,Not Valid
3648,Not Valid
3649,Not Valid
3650,Not Valid
3651,0.7713112831115723
3652,0.2251022756099701
3653,Not Valid
3654,Not Valid
3655,Not Valid
3656,Not Valid
3657,Not Valid
3658,Not Valid
3659,0.9846907258033752
3660,Not Valid
3661,Not Valid
3662,Not Valid
3663,Not Valid
3664,Not Valid
3665,Not Valid
3666,Not Valid
3667,Not Valid
3668,Not Valid
3669,Not Valid
3670,Not Valid
3671,Not Valid
3672,Not Valid
3673,0.9512184262275696
3674,0.9602950811386108
3675,Not Valid
3676,Not Valid
3677,Not Valid
3678,Not Valid
3679,Not Valid
3680,Not Valid
3681,Not Valid
3682,Not Valid
3683,Not Valid
3684,Not Valid
3685,Not Valid
3686,Not Valid
3687,Not Valid
3688,Not Valid
3689,Not Valid
3690,Not Valid
3691,Not Valid
3692,Not Valid
3693,Not Valid
3694,Not Valid
3695,Not Valid
3696,Not Valid
3697,Not Valid
3698,Not Valid
3699,Not Valid
3700,Not Valid
3701,Not Valid
3702,Not Valid
3703,Not Valid
3704,0.9407253265380859
3705,Not Valid
3706,Not Valid
3707,Not Valid
3708,Not Valid
3709,Not Valid
3710,0.8183587789535522
3711,Not Valid
3712,Not Valid
3713,Not Valid
3714,0.9531233310699463
3715,Not Valid
3716,0.018941432237625122
3717,0.9930543899536133
3718,Not Valid
3719,Not Valid
3720,0.06447708606719971
3721,0.23771744966506958
3722,Not Valid
3723,Not Valid
3724,0.0008074641227722168
3725,Not Valid
3726,0.05304822325706482
3727,0.007056325674057007
3728,0.0148487389087677
3729,0.03313171863555908
3730,0.19404175877571106
3731,Not Valid
3732,Not Valid
3733,0.030996620655059814
3734,Not Valid
3735,0.01840353012084961
3736,0.1075620949268341
3737,Not Valid
3738,0.8709830045700073
3739,Not Valid
3740,Not Valid
3741,0.02346181869506836
3742,Not Valid
3743,Not Valid
3744,0.848925769329071
3745,0.9978773593902588
3746,0.9196832776069641
3747,0.9080485701560974
3748,0.074758380651474
3749,0.8494601249694824
3750,Not Valid
3751,0.006513148546218872
3752,0.02036157250404358
3753,0.015789955854415894
3754,0.9905536770820618
3755,Not Valid
3756,0.1260661780834198
3757,0.9464165568351746
3758,Not Valid
3759,0.06701722741127014
3760,0.05999094247817993
3761,Not Valid
3762,0.09716552495956421
3763,0.10690927505493164
3764,0.7536407113075256
3765,0.8077033758163452
3766,0.9226973056793213
3767,Not Valid
3768,Not Valid
3769,0.14461961388587952
3770,Not Valid
3771,0.059594422578811646
3772,0.8405728936195374
3773,Not Valid
3774,0.20820531249046326
3775,0.7565079927444458
3776,Not Valid
3777,Not Valid
3778,0.21954062581062317
3779,0.040251582860946655
3780,0.8646185398101807
3781,0.9149676561355591
3782,Not Valid
3783,Not Valid
3784,Not Valid
3785,Not Valid
3786,Not Valid
3787,0.9883953332901001
3788,Not Valid
3789,0.9968329668045044
3790,Not Valid
3791,Not Valid
3792,0.9483493566513062
3793,Not Valid
3794,Not Valid
3795,0.008469104766845703
3796,Not Valid
3797,0.1942567229270935
3798,Not Valid
3799,Not Valid
3800,Not Valid
3801,Not Valid
3802,0.05908095836639404
3803,0.029325664043426514
3804,0.9962843060493469
3805,Not Valid
3806,Not Valid
3807,0.8637088537216187
3808,Not Valid
3809,0.9804738759994507
3810,0.9663163423538208
3811,Not Valid
3812,Not Valid
3813,Not Valid
3814,Not Valid
3815,0.19782626628875732
3816,Not Valid
3817,Not Valid
3818,0.9916931390762329
3819,0.1510140299797058
3820,0.913400411605835
3821,Not Valid
3822,Not Valid
3823,Not Valid
3824,Not Valid
3825,Not Valid
3826,Not Valid
3827,0.9791385531425476
3828,Not Valid
3829,Not Valid
3830,Not Valid
3831,Not Valid
3832,Not Valid
3833,Not Valid
3834,0.16014432907104492
3835,0.024957925081253052
3836,Not Valid
3837,Not Valid
3838,Not Valid
3839,0.15690302848815918
3840,Not Valid
3841,Not Valid
3842,Not Valid
3843,Not Valid
3844,0.16932621598243713
3845,Not Valid
3846,0.9652305841445923
3847,Not Valid
3848,Not Valid
3849,Not Valid
3850,Not Valid
3851,Not Valid
3852,0.060651957988739014
3853,Not Valid
3854,0.003001958131790161
3855,Not Valid
3856,0.24896761775016785
3857,Not Valid
3858,Not Valid
3859,Not Valid
3860,0.13125914335250854
3861,Not Valid
3862,Not Valid
3863,0.15301349759101868
3864,0.008946806192398071
3865,0.1410544514656067
3866,Not Valid
3867,Not Valid
3868,Not Valid
3869,0.04310405254364014
3870,Not Valid
3871,0.9317672252655029
3872,0.20440104603767395
3873,Not Valid
3874,Not Valid
3875,0.07950735092163086
3876,0.06517264246940613
3877,Not Valid
3878,0.005922764539718628
3879,Not Valid
3880,Not Valid
3881,Not Valid
3882,0.02105957269668579
3883,0.03719019889831543
3884,Not Valid
3885,Not Valid
3886,Not Valid
3887,0.17854633927345276
3888,Not Valid
3889,Not Valid
3890,Not Valid
3891,Not Valid
3892,0.014183461666107178
3893,0.7828795909881592
3894,0.9768682718276978
3895,0.9604697823524475
3896,0.07364803552627563
3897,0.2371368706226349
3898,0.009978145360946655
3899,Not Valid
3900,Not Valid
3901,Not Valid
3902,Not Valid
3903,Not Valid
3904,Not Valid
3905,Not Valid
3906,Not Valid
3907,0.9656795263290405
3908,0.05321013927459717
3909,Not Valid
3910,Not Valid
3911,0.9260925650596619
3912,Not Valid
3913,Not Valid
3914,Not Valid
3915,Not Valid
3916,0.5
3917,Not Valid
3918,0.14396804571151733
3919,0.9707507491111755
3920,Not Valid
3921,Not Valid
3922,Not Valid
3923,Not Valid
3924,Not Valid
3925,Not Valid
3926,0.7806782722473145
3927,0.767874538898468
3928,0.5
3929,0.0034637749195098877
3930,Not Valid
3931,0.9480308890342712
3932,Not Valid
3933,Not Valid
3934,Not Valid
3935,Not Valid
3936,0.12018343806266785
3937,Not Valid
3938,Not Valid
3939,0.5
3940,0.0015986263751983643
3941,Not Valid
3942,Not Valid
3943,0.05083400011062622
3944,0.04455283284187317
3945,Not Valid
3946,Not Valid
3947,0.9568688869476318
3948,Not Valid
3949,Not Valid
3950,Not Valid
3951,Not Valid
3952,0.9938594102859497
3953,Not Valid
3954,0.2213163673877716
3955,0.8803566694259644
3956,0.86550372838974
3957,0.03506097197532654
3958,Not Valid
3959,Not Valid
3960,Not Valid
3961,Not Valid
3962,0.22343584895133972
3963,Not Valid
3964,0.7921001315116882
3965,Not Valid
3966,Not Valid
3967,Not Valid
3968,0.08153676986694336
3969,0.989020049571991
3970,Not Valid
3971,0.8438823819160461
3972,Not Valid
3973,Not Valid
3974,0.014615386724472046
3975,Not Valid
3976,Not Valid
3977,Not Valid
3978,Not Valid
3979,Not Valid
3980,0.898470401763916
3981,Not Valid
3982,0.14251774549484253
3983,0.9016715884208679
3984,Not Valid
3985,Not Valid
3986,Not Valid
3987,Not Valid
3988,Not Valid
3989,Not Valid
3990,Not Valid
3991,Not Valid
3992,0.9948444366455078
3993,Not Valid
3994,0.1268158257007599
3995,Not Valid
3996,Not Valid
3997,Not Valid
3998,0.22014659643173218
3999,Not Valid
4000,Not Valid
4001,Not Valid
4002,Not Valid
4003,Not Valid
4004,Not Valid
4005,Not Valid
4006,0.12167558073997498
4007,Not Valid
4008,Not Valid
4009,Not Valid
4010,Not Valid
4011,Not Valid
4012,Not Valid
4013,Not Valid
4014,0.7488398551940918
4015,Not Valid
4016,0.08634579181671143
4017,0.033035486936569214
4018,Not Valid
4019,0.936159610748291
4020,0.9863032698631287
4021,0.16137093305587769
4022,Not Valid
4023,0.1906994879245758
4024,0.016726911067962646
4025,Not Valid
4026,0.015630990266799927
4027,Not Valid
4028,Not Valid
4029,Not Valid
4030,0.80095374584198
4031,Not Valid
4032,0.8822411894798279
4033,Not Valid
4034,Not Valid
4035,Not Valid
4036,0.9538043737411499
4037,Not Valid
4038,Not Valid
4039,Not Valid
4040,Not Valid
4041,0.8878192901611328
4042,Not Valid
4043,Not Valid
4044,0.09504887461662292
4045,Not Valid
4046,0.029826223850250244
4047,0.9342660903930664
4048,Not Valid
4049,Not Valid
4050,0.1989496350288391
4051,Not Valid
4052,Not Valid
4053,Not Valid
4054,0.2263210415840149
4055,Not Valid
4056,0.8833374381065369
4057,Not Valid
4058,0.28114020824432373
4059,0.04596385359764099
4060,Not Valid
4061,Not Valid
4062,0.8497563004493713
4063,Not Valid
4064,Not Valid
4065,Not Valid
4066,0.15218105912208557
4067,0.8792217969894409
4068,0.20129239559173584
4069,0.978748619556427
4070,0.9984145164489746
4071,0.7433720231056213
4072,Not Valid
4073,Not Valid
4074,Not Valid
4075,Not Valid
4076,Not Valid
4077,Not Valid
4078,Not Valid
4079,Not Valid
4080,Not Valid
4081,Not Valid
4082,Not Valid
4083,Not Valid
4084,Not Valid
4085,Not Valid
4086,Not Valid
4087,Not Valid
4088,Not Valid
4089,Not Valid
4090,Not Valid
4091,Not Valid
4092,Not Valid
4093,Not Valid
4094,0.7874287366867065
4095,Not Valid
4096,Not Valid
4097,Not Valid
4098,Not Valid
4099,Not Valid
4100,Not Valid
4101,Not Valid
4102,Not Valid
4103,Not Valid
4104,Not Valid
4105,0.07005006074905396
4106,0.20659422874450684
4107,Not Valid
4108,Not Valid
4109,0.9123889207839966
4110,Not Valid
4111,Not Valid
4112,0.7799254655838013
4113,Not Valid
4114,0.8815997242927551
4115,Not Valid
4116,Not Valid
4117,Not Valid
4118,Not Valid
4119,Not Valid
4120,Not Valid
4121,Not Valid
4122,Not Valid
4123,Not Valid
4124,Not Valid
4125,Not Valid
4126,Not Valid
4127,Not Valid
4128,Not Valid
4129,Not Valid
4130,Not Valid
4131,0.029210031032562256
4132,Not Valid
4133,Not Valid
4134,Not Valid
4135,Not Valid
4136,0.04739212989807129
4137,Not Valid
4138,Not Valid
4139,Not Valid
4140,Not Valid
4141,Not Valid
4142,Not Valid
4143,Not Valid
4144,Not Valid
4145,Not Valid
4146,Not Valid
4147,Not Valid
4148,Not Valid
4149,Not Valid
4150,Not Valid
4151,Not Valid
4152,Not Valid
4153,0.7632685899734497
4154,Not Valid
4155,Not Valid
4156,Not Valid
4157,Not Valid
4158,Not Valid
4159,Not Valid
4160,0.946416437625885
4161,Not Valid
4162,Not Valid
4163,0.1367618441581726
4164,0.9151044487953186
4165,Not Valid
4166,Not Valid
4167,Not Valid
4168,0.15970468521118164
4169,0.9472242593765259
4170,0.8026646375656128
4171,0.9195997714996338
4172,0.9982162117958069
4173,Not Valid
4174,Not Valid
4175,Not Valid
4176,Not Valid
4177,Not Valid
4178,Not Valid
4179,0.8719650506973267
4180,Not Valid
4181,Not Valid
4182,Not Valid
4183,Not Valid
4184,Not Valid
4185,Not Valid
4186,Not Valid
4187,Not Valid
4188,0.9771672487258911
4189,Not Valid
4190,Not Valid
4191,Not Valid
4192,Not Valid
4193,0.9917927980422974
4194,Not Valid
4195,Not Valid
4196,Not Valid
4197,Not Valid
4198,Not Valid
4199,Not Valid
4200,Not Valid
4201,Not Valid
4202,Not Valid
4203,Not Valid
4204,Not Valid
4205,Not Valid
4206,Not Valid
4207,0.04606160521507263
4208,Not Valid
4209,Not Valid
4210,Not Valid
4211,Not Valid
4212,Not Valid
4213,Not Valid
4214,Not Valid
4215,Not Valid
4216,Not Valid
4217,Not Valid
4218,Not Valid
4219,Not Valid
4220,Not Valid
4221,Not Valid
4222,Not Valid
4223,Not Valid
4224,Not Valid
4225,Not Valid
4226,Not Valid
4227,Not Valid
4228,0.10909593105316162
4229,Not Valid
4230,Not Valid
4231,Not Valid
4232,Not Valid
4233,Not Valid
4234,Not Valid
4235,Not Valid
4236,Not Valid
4237,Not Valid
4238,Not Valid
4239,0.9825000762939453
4240,0.9107189178466797
4241,Not Valid
4242,0.08071073889732361
4243,Not Valid
4244,Not Valid
4245,Not Valid
4246,Not Valid
4247,Not Valid
4248,0.8433607816696167
4249,0.964921236038208
4250,Not Valid
4251,Not Valid
4252,0.5
4253,0.9072004556655884
4254,0.11610561609268188
4255,0.9509176015853882
4256,Not Valid
4257,Not Valid
4258,Not Valid
4259,Not Valid
4260,Not Valid
4261,Not Valid
4262,Not Valid
4263,0.7824172377586365
4264,0.7806782722473145
4265,Not Valid
4266,0.9224237203598022
4267,Not Valid
4268,0.19324615597724915
4269,Not Valid
4270,Not Valid
4271,Not Valid
4272,Not Valid
4273,Not Valid
4274,Not Valid
4275,Not Valid
4276,Not Valid
4277,0.7508257031440735
4278,0.8321777582168579
4279,0.9791385531425476
4280,Not Valid
4281,Not Valid
4282,Not Valid
4283,0.916410505771637
4284,Not Valid
4285,Not Valid
4286,Not Valid
4287,Not Valid
4288,Not Valid
4289,Not Valid
4290,Not Valid
4291,Not Valid
4292,Not Valid
4293,0.9786566495895386
4294,Not Valid
4295,Not Valid
4296,Not Valid
4297,Not Valid
4298,Not Valid
4299,Not Valid
4300,Not Valid
4301,Not Valid
4302,Not Valid
4303,0.13370415568351746
4304,Not Valid
4305,Not Valid
4306,0.9970079660415649
4307,Not Valid
4308,0.9459937214851379
4309,Not Valid
4310,Not Valid
4311,Not Valid
4312,Not Valid
4313,Not Valid
4314,Not Valid
4315,Not Valid
4316,Not Valid
4317,Not Valid
4318,0.982924222946167
4319,Not Valid
4320,0.26214003562927246
4321,Not Valid
4322,Not Valid
4323,Not Valid
4324,Not Valid
4325,0.22145849466323853
4326,Not Valid
4327,Not Valid
4328,Not Valid
4329,Not Valid
4330,Not Valid
4331,Not Valid
4332,Not Valid
4333,Not Valid
4334,Not Valid
4335,Not Valid
4336,Not Valid
4337,Not Valid
4338,Not Valid
4339,Not Valid
4340,0.08319050073623657
4341,Not Valid
4342,Not Valid
4343,Not Valid
4344,Not Valid
4345,0.052230507135391235
4346,Not Valid
4347,0.03986823558807373
4348,0.060846805572509766
4349,Not Valid
4350,Not Valid
4351,Not Valid
4352,Not Valid
4353,Not Valid
4354,Not Valid
4355,Not Valid
4356,Not Valid
4357,0.06272748112678528
4358,Not Valid
4359,Not Valid
4360,Not Valid
4361,Not Valid
4362,Not Valid
4363,Not Valid
4364,Not Valid
4365,Not Valid
4366,Not Valid
4367,Not Valid
4368,Not Valid
4369,Not Valid
4370,Not Valid
4371,Not Valid
4372,0.9330589771270752
4373,Not Valid
4374,Not Valid
4375,Not Valid
4376,Not Valid
4377,Not Valid
4378,Not Valid
4379,Not Valid
4380,Not Valid
4381,0.914903461933136
4382,Not Valid
4383,Not Valid
4384,Not Valid
4385,Not Valid
4386,Not Valid
4387,Not Valid
4388,Not Valid
4389,Not Valid
4390,0.05468055605888367
4391,Not Valid
4392,Not Valid
4393,Not Valid
4394,Not Valid
4395,Not Valid
4396,Not Valid
4397,Not Valid
4398,Not Valid
