,sentiments_x2
2788,Not Valid
2789,Not Valid
2790,Not Valid
2791,0.21685215830802917
2792,Not Valid
2793,Not Valid
2794,Not Valid
2795,Not Valid
2796,0.0006707906723022461
2797,Not Valid
2798,0.06993255019187927
2799,0.9556311368942261
2800,Not Valid
2801,0.004711717367172241
2802,Not Valid
2803,0.6979788541793823
2804,Not Valid
2805,Not Valid
2806,0.20171943306922913
2807,0.8193069696426392
2808,Not Valid
2809,Not Valid
2810,0.21238434314727783
2811,0.9966827630996704
2812,0.5
2813,Not Valid
2814,Not Valid
2815,0.5
2816,0.17142701148986816
2817,Not Valid
2818,Not Valid
2819,0.18733009696006775
2820,Not Valid
2821,0.040057867765426636
2822,Not Valid
2823,0.8882774114608765
2824,Not Valid
2825,0.08007249236106873
2826,Not Valid
2827,0.006637752056121826
2828,Not Valid
2829,0.8595895171165466
2830,Not Valid
2831,0.9970792531967163
2832,0.23891973495483398
2833,Not Valid
2834,0.24098333716392517
2835,Not Valid
2836,Not Valid
2837,Not Valid
2838,0.2267681062221527
2839,0.010485917329788208
2840,0.06357860565185547
2841,Not Valid
2842,0.8925625085830688
2843,0.867155909538269
2844,0.015039116144180298
2845,0.10795101523399353
2846,Not Valid
2847,0.7190550565719604
2848,Not Valid
2849,0.12849941849708557
2850,Not Valid
2851,0.020265817642211914
2852,0.22908347845077515
2853,Not Valid
2854,0.12430337071418762
2855,Not Valid
2856,0.8202288746833801
2857,0.5
2858,Not Valid
2859,0.9064619541168213
2860,0.9697791337966919
2861,0.284235417842865
2862,Not Valid
2863,Not Valid
2864,0.19837883114814758
2865,0.8460028171539307
2866,0.7332858443260193
2867,0.05504879355430603
2868,0.08047947287559509
2869,0.8094508647918701
2870,0.8065449595451355
2871,Not Valid
2872,0.14792293310165405
2873,0.6734998226165771
2874,0.08744844794273376
2875,0.8595779538154602
2876,Not Valid
2877,Not Valid
2878,0.02579343318939209
2879,Not Valid
2880,0.01577174663543701
2881,0.1710195243358612
2882,0.8839443922042847
2883,Not Valid
2884,0.14530876278877258
2885,Not Valid
2886,Not Valid
2887,Not Valid
2888,0.8346490263938904
2889,0.1772485375404358
2890,0.23485621809959412
2891,0.8392511606216431
2892,0.19704049825668335
2893,0.9602024555206299
2894,Not Valid
2895,0.9635291695594788
2896,0.11644873023033142
2897,0.20286566019058228
2898,Not Valid
2899,0.5
2900,0.17221620678901672
2901,Not Valid
2902,Not Valid
2903,Not Valid
2904,0.08416342735290527
2905,0.0699341893196106
2906,0.17154622077941895
2907,0.07614642381668091
2908,0.2172599732875824
2909,Not Valid
2910,Not Valid
2911,Not Valid
2912,0.5
2913,0.8516891002655029
2914,Not Valid
2915,Not Valid
2916,Not Valid
2917,0.009813159704208374
2918,0.782251238822937
2919,0.099764883518219
2920,Not Valid
2921,Not Valid
2922,Not Valid
2923,0.8492105007171631
2924,0.899268388748169
2925,Not Valid
2926,Not Valid
2927,Not Valid
2928,0.5
2929,0.8151545524597168
2930,Not Valid
2931,Not Valid
2932,0.006367325782775879
2933,Not Valid
2934,0.8716760873794556
2935,Not Valid
2936,Not Valid
2937,0.8946048617362976
2938,Not Valid
2939,Not Valid
2940,Not Valid
2941,Not Valid
2942,Not Valid
2943,Not Valid
2944,Not Valid
2945,0.008511841297149658
2946,0.9711621999740601
2947,Not Valid
2948,0.08553776144981384
2949,Not Valid
2950,Not Valid
2951,Not Valid
2952,Not Valid
2953,Not Valid
2954,Not Valid
2955,0.13792118430137634
2956,0.918397068977356
2957,Not Valid
2958,0.08335277438163757
2959,Not Valid
2960,0.06581935286521912
2961,Not Valid
2962,0.195466548204422
2963,0.2501153349876404
2964,0.28023746609687805
2965,Not Valid
2966,0.19757896661758423
2967,0.758129358291626
2968,0.9494814276695251
2969,0.9885261058807373
2970,0.23626548051834106
2971,0.10706013441085815
2972,0.5
2973,0.012415319681167603
2974,0.8013540506362915
2975,0.06193053722381592
2976,0.9077190160751343
2977,0.9160703420639038
2978,0.1508697271347046
2979,0.7545780539512634
2980,Not Valid
2981,Not Valid
2982,Not Valid
2983,Not Valid
2984,0.9577375650405884
2985,Not Valid
2986,0.9489292502403259
2987,0.12701472640037537
2988,0.8699180483818054
2989,0.9011843204498291
2990,0.7871831655502319
2991,Not Valid
2992,0.9069136381149292
2993,0.14570334553718567
2994,0.9623945355415344
2995,0.9314467906951904
2996,Not Valid
2997,Not Valid
2998,0.09776437282562256
2999,Not Valid
3000,0.9309489727020264
3001,0.9669797420501709
3002,Not Valid
3003,0.08417710661888123
3004,0.09912407398223877
3005,Not Valid
3006,Not Valid
3007,Not Valid
3008,Not Valid
3009,Not Valid
3010,Not Valid
3011,0.8202288746833801
3012,Not Valid
3013,Not Valid
3014,0.9880865216255188
3015,0.9633041024208069
3016,Not Valid
3017,0.5
3018,Not Valid
3019,0.8566661477088928
3020,Not Valid
3021,0.09358248114585876
3022,Not Valid
3023,Not Valid
3024,Not Valid
3025,Not Valid
3026,0.9842793941497803
3027,Not Valid
3028,Not Valid
3029,0.5
3030,0.14094027876853943
3031,Not Valid
3032,0.8669989109039307
3033,Not Valid
3034,Not Valid
3035,Not Valid
3036,0.8177695274353027
3037,Not Valid
3038,0.1563006043434143
3039,0.5
3040,0.9778855443000793
3041,0.11864545941352844
3042,0.9319659471511841
3043,Not Valid
3044,0.9791385531425476
3045,Not Valid
3046,Not Valid
3047,0.14496907591819763
3048,Not Valid
3049,Not Valid
3050,0.19644752144813538
3051,Not Valid
3052,Not Valid
3053,0.08413088321685791
3054,Not Valid
3055,0.09823545813560486
3056,0.710750937461853
3057,Not Valid
3058,0.9984203577041626
3059,0.9563312530517578
3060,Not Valid
3061,0.07643616199493408
3062,0.7215169668197632
3063,0.139041930437088
3064,Not Valid
3065,0.9537500143051147
3066,Not Valid
3067,0.20967799425125122
3068,Not Valid
3069,Not Valid
3070,Not Valid
3071,0.9266135692596436
3072,Not Valid
3073,0.9226276874542236
3074,Not Valid
3075,0.1079709529876709
3076,Not Valid
3077,0.023684680461883545
3078,Not Valid
3079,0.1573125123977661
3080,Not Valid
3081,0.980770468711853
3082,Not Valid
3083,Not Valid
3084,0.24101737141609192
3085,0.9988850355148315
3086,Not Valid
3087,0.9890868067741394
3088,Not Valid
3089,Not Valid
3090,Not Valid
3091,Not Valid
3092,0.7582957744598389
3093,0.07807517051696777
3094,Not Valid
3095,Not Valid
3096,0.9946795701980591
3097,Not Valid
3098,Not Valid
3099,Not Valid
3100,Not Valid
3101,Not Valid
3102,Not Valid
3103,0.8832077980041504
3104,0.19513767957687378
3105,Not Valid
3106,0.5
3107,0.21665772795677185
3108,Not Valid
3109,Not Valid
3110,0.9946795701980591
3111,0.016332954168319702
3112,0.22464457154273987
3113,Not Valid
3114,0.01534271240234375
3115,Not Valid
3116,0.976019024848938
3117,Not Valid
3118,0.23999255895614624
3119,Not Valid
3120,Not Valid
3121,Not Valid
3122,Not Valid
3123,Not Valid
3124,Not Valid
3125,0.9665192365646362
3126,Not Valid
3127,0.12791097164154053
3128,Not Valid
3129,Not Valid
3130,0.1671803891658783
3131,0.9558801651000977
3132,0.8428465723991394
3133,Not Valid
3134,0.17010220885276794
3135,0.010722249746322632
3136,Not Valid
3137,Not Valid
3138,0.23106250166893005
3139,0.9602680206298828
3140,Not Valid
3141,Not Valid
3142,0.7684535980224609
3143,Not Valid
3144,0.06357860565185547
3145,0.06858187913894653
3146,0.9094291925430298
3147,0.010518878698348999
3148,Not Valid
3149,Not Valid
3150,0.9617693424224854
3151,0.09977146983146667
3152,0.9550291299819946
3153,Not Valid
3154,Not Valid
3155,Not Valid
3156,0.00626179575920105
3157,Not Valid
3158,0.9609876871109009
3159,0.07318195700645447
3160,Not Valid
3161,Not Valid
3162,0.9154000282287598
3163,0.5
3164,Not Valid
3165,Not Valid
3166,Not Valid
3167,0.5
3168,0.7887105941772461
3169,Not Valid
3170,0.15719860792160034
3171,0.9789332151412964
3172,Not Valid
3173,0.867452085018158
3174,0.9006870985031128
3175,Not Valid
3176,0.08385705947875977
3177,0.024501442909240723
3178,0.061512500047683716
3179,Not Valid
3180,Not Valid
3181,Not Valid
3182,0.9473459720611572
3183,0.09922775626182556
3184,0.8345432281494141
3185,Not Valid
3186,0.1748167872428894
3187,Not Valid
3188,Not Valid
3189,Not Valid
3190,0.8607204556465149
3191,0.7543665170669556
3192,Not Valid
3193,Not Valid
3194,Not Valid
3195,Not Valid
3196,0.0019384920597076416
3197,Not Valid
3198,0.06357860565185547
3199,0.9206113815307617
3200,0.7803319692611694
3201,0.09466516971588135
3202,Not Valid
3203,0.05748245120048523
3204,0.05123305320739746
3205,Not Valid
3206,Not Valid
3207,Not Valid
3208,0.13358727097511292
3209,0.757417619228363
3210,0.8104406595230103
3211,0.2643165588378906
3212,0.07850295305252075
3213,Not Valid
3214,Not Valid
3215,Not Valid
3216,0.8254632353782654
3217,Not Valid
3218,0.5
3219,0.12089377641677856
3220,Not Valid
3221,Not Valid
3222,0.7884621620178223
3223,0.06601172685623169
3224,0.16761860251426697
3225,0.28203150629997253
3226,Not Valid
3227,Not Valid
3228,0.14460471272468567
3229,0.7899200916290283
3230,Not Valid
3231,0.06274926662445068
3232,0.9538952708244324
3233,Not Valid
3234,Not Valid
3235,0.7961477041244507
3236,Not Valid
3237,0.09280955791473389
3238,0.9580711126327515
3239,0.888873815536499
3240,0.8179504871368408
3241,0.0865040123462677
3242,0.22372135519981384
3243,0.9031637907028198
3244,0.13886407017707825
3245,Not Valid
3246,0.8998034000396729
3247,Not Valid
3248,0.8876582980155945
3249,0.8907976150512695
3250,Not Valid
3251,Not Valid
3252,Not Valid
3253,Not Valid
3254,0.9981385469436646
3255,0.17209067940711975
3256,Not Valid
3257,0.8799394965171814
3258,Not Valid
3259,Not Valid
3260,0.21847739815711975
3261,Not Valid
3262,Not Valid
3263,0.9795842170715332
3264,0.016595572233200073
3265,Not Valid
3266,Not Valid
3267,0.2170807123184204
3268,Not Valid
3269,0.908636212348938
3270,Not Valid
3271,Not Valid
3272,Not Valid
3273,Not Valid
3274,Not Valid
3275,0.17536389827728271
3276,Not Valid
3277,Not Valid
3278,Not Valid
3279,Not Valid
3280,0.09739381074905396
3281,0.1409865915775299
3282,Not Valid
3283,Not Valid
3284,Not Valid
3285,0.13548818230628967
3286,0.5
3287,0.8817194700241089
3288,Not Valid
3289,Not Valid
3290,0.17729490995407104
3291,Not Valid
3292,Not Valid
3293,Not Valid
3294,Not Valid
3295,0.07104593515396118
3296,0.09992438554763794
3297,Not Valid
3298,Not Valid
3299,Not Valid
3300,Not Valid
3301,0.7728625535964966
3302,Not Valid
3303,0.14325132966041565
3304,0.9888270497322083
3305,Not Valid
3306,0.9216099977493286
3307,0.9680899381637573
3308,Not Valid
3309,Not Valid
3310,Not Valid
3311,0.10745278000831604
3312,Not Valid
3313,Not Valid
3314,0.07397547364234924
3315,0.7733304500579834
3316,0.042741358280181885
3317,Not Valid
3318,0.11165916919708252
3319,0.0250912606716156
3320,0.015663623809814453
3321,0.9131832122802734
3322,0.08801460266113281
3323,0.0276414155960083
3324,Not Valid
3325,Not Valid
3326,0.8397465348243713
3327,Not Valid
3328,0.015663623809814453
3329,0.8727633953094482
3330,Not Valid
3331,0.793577253818512
3332,0.9772642850875854
3333,Not Valid
3334,Not Valid
3335,0.21823394298553467
3336,Not Valid
3337,Not Valid
3338,0.1418927013874054
3339,Not Valid
3340,Not Valid
3341,0.8781649470329285
3342,0.8997844457626343
3343,0.9609484672546387
3344,Not Valid
3345,Not Valid
3346,0.085612952709198
3347,Not Valid
3348,Not Valid
3349,0.2037283182144165
3350,0.97419673204422
3351,Not Valid
3352,Not Valid
3353,0.9946795701980591
3354,0.09056180715560913
3355,Not Valid
3356,Not Valid
3357,Not Valid
3358,0.08539655804634094
3359,0.8225525617599487
3360,0.16797837615013123
3361,0.05617409944534302
3362,Not Valid
3363,0.7042790055274963
3364,Not Valid
3365,0.8481975793838501
3366,Not Valid
3367,0.016552895307540894
3368,0.029722362756729126
3369,Not Valid
3370,0.03493696451187134
3371,0.15803447365760803
3372,0.16183969378471375
3373,0.14844876527786255
3374,0.9960641264915466
3375,0.00821271538734436
3376,0.0699341893196106
3377,0.052345722913742065
3378,0.9915183782577515
3379,0.00626179575920105
3380,0.07180050015449524
3381,0.8583098649978638
3382,Not Valid
3383,Not Valid
3384,0.24213948845863342
3385,Not Valid
3386,Not Valid
3387,Not Valid
3388,Not Valid
3389,Not Valid
3390,0.8256103992462158
3391,Not Valid
3392,Not Valid
3393,Not Valid
3394,Not Valid
3395,0.127513587474823
3396,Not Valid
3397,0.9141188859939575
3398,0.9983993172645569
3399,0.02584347128868103
3400,Not Valid
3401,0.9899724721908569
3402,0.031224936246871948
3403,Not Valid
3404,Not Valid
3405,Not Valid
3406,0.13336655497550964
3407,Not Valid
3408,Not Valid
3409,0.09823834896087646
3410,0.15415272116661072
3411,Not Valid
3412,0.1800018548965454
3413,0.8808349370956421
3414,Not Valid
3415,0.038678646087646484
3416,0.0695086121559143
3417,Not Valid
3418,Not Valid
3419,Not Valid
3420,Not Valid
3421,0.9531105756759644
3422,Not Valid
3423,Not Valid
3424,0.04717335104942322
3425,Not Valid
3426,Not Valid
3427,0.20305487513542175
3428,0.21012577414512634
3429,0.07838383316993713
3430,0.1783161163330078
3431,Not Valid
3432,Not Valid
3433,0.061512500047683716
3434,Not Valid
3435,Not Valid
3436,0.008611559867858887
3437,0.9998964667320251
3438,0.0709521472454071
3439,Not Valid
3440,0.22188213467597961
3441,0.9689340591430664
3442,Not Valid
3443,0.9348325729370117
3444,0.9842501282691956
3445,0.9916931390762329
3446,0.18134751915931702
3447,0.12104099988937378
3448,0.9037991762161255
3449,0.8181190490722656
3450,0.8580446243286133
3451,Not Valid
3452,Not Valid
3453,0.23224937915802002
3454,0.9228755235671997
3455,Not Valid
3456,0.21849825978279114
3457,Not Valid
3458,0.9606613516807556
3459,0.16447091102600098
3460,Not Valid
3461,Not Valid
3462,Not Valid
3463,Not Valid
3464,Not Valid
3465,0.793798565864563
3466,Not Valid
3467,0.16454896330833435
3468,0.0526372492313385
3469,0.06286820769309998
3470,Not Valid
3471,0.9582699537277222
3472,Not Valid
3473,Not Valid
3474,0.8079556226730347
3475,0.029400259256362915
3476,Not Valid
3477,0.2177443504333496
3478,Not Valid
3479,Not Valid
3480,0.12818989157676697
3481,0.9907721877098083
3482,Not Valid
3483,Not Valid
3484,0.5
3485,0.16375142335891724
3486,0.9204444885253906
3487,Not Valid
3488,Not Valid
3489,Not Valid
3490,0.6851069331169128
3491,Not Valid
3492,Not Valid
3493,Not Valid
3494,0.12608462572097778
3495,0.2236804962158203
3496,0.08034133911132812
3497,Not Valid
3498,0.9601109623908997
3499,0.22694411873817444
3500,0.921424150466919
3501,0.018070518970489502
3502,Not Valid
3503,0.06357860565185547
3504,0.2329486906528473
3505,Not Valid
3506,0.8613027334213257
3507,0.13511544466018677
3508,Not Valid
3509,Not Valid
3510,0.10352376103401184
3511,Not Valid
3512,0.9172180891036987
3513,Not Valid
3514,Not Valid
3515,Not Valid
3516,0.8420156240463257
3517,Not Valid
3518,Not Valid
3519,Not Valid
3520,0.977222204208374
3521,Not Valid
3522,Not Valid
3523,0.9384825825691223
3524,Not Valid
3525,0.9405490159988403
3526,Not Valid
3527,Not Valid
3528,Not Valid
3529,0.04240542650222778
3530,Not Valid
3531,Not Valid
3532,0.7607391476631165
3533,0.9918051958084106
3534,Not Valid
3535,Not Valid
3536,0.10918018221855164
3537,Not Valid
3538,0.16847646236419678
3539,0.7524272203445435
3540,0.05269896984100342
3541,Not Valid
3542,Not Valid
3543,0.2919917404651642
3544,Not Valid
3545,Not Valid
3546,0.5
3547,0.16850849986076355
3548,Not Valid
3549,0.9797685146331787
3550,0.0036203861236572266
3551,Not Valid
3552,0.19295093417167664
3553,Not Valid
3554,Not Valid
3555,0.9615490436553955
3556,Not Valid
3557,Not Valid
3558,0.10396230220794678
3559,Not Valid
3560,Not Valid
3561,Not Valid
3562,Not Valid
3563,0.9381968975067139
3564,0.15215247869491577
3565,Not Valid
3566,0.14647093415260315
3567,0.2594134211540222
3568,0.07747945189476013
3569,0.7077520489692688
3570,Not Valid
3571,Not Valid
3572,Not Valid
3573,0.07359316945075989
3574,Not Valid
3575,0.9906469583511353
3576,Not Valid
3577,Not Valid
3578,Not Valid
3579,0.045707911252975464
3580,0.8067159652709961
3581,Not Valid
3582,Not Valid
3583,Not Valid
3584,0.14757633209228516
3585,0.1284027099609375
3586,0.0992313027381897
3587,Not Valid
3588,Not Valid
3589,0.03002205491065979
3590,Not Valid
3591,0.14101549983024597
3592,Not Valid
3593,Not Valid
3594,0.09722787141799927
3595,Not Valid
3596,Not Valid
3597,0.10401859879493713
3598,Not Valid
3599,Not Valid
3600,0.8741759061813354
3601,Not Valid
3602,0.5
3603,0.5
3604,Not Valid
3605,0.12707412242889404
3606,0.061512500047683716
3607,0.5
3608,Not Valid
3609,0.014708489179611206
3610,0.757805347442627
3611,Not Valid
3612,Not Valid
3613,Not Valid
3614,Not Valid
3615,Not Valid
3616,Not Valid
3617,Not Valid
3618,0.16937369108200073
3619,0.03830361366271973
3620,0.04160261154174805
3621,0.04812544584274292
3622,Not Valid
3623,Not Valid
3624,0.0383700430393219
3625,0.5
3626,Not Valid
3627,Not Valid
3628,0.9583901166915894
3629,0.05876758694648743
3630,Not Valid
3631,0.8397297263145447
3632,Not Valid
3633,Not Valid
3634,0.22156596183776855
3635,0.10697227716445923
3636,0.05810251832008362
3637,Not Valid
3638,Not Valid
3639,0.8871545791625977
3640,Not Valid
3641,Not Valid
3642,Not Valid
3643,Not Valid
3644,Not Valid
3645,Not Valid
3646,Not Valid
3647,Not Valid
3648,Not Valid
3649,0.1338498592376709
3650,Not Valid
3651,0.8773178458213806
3652,Not Valid
3653,0.7087088823318481
3654,0.1341087520122528
3655,0.8426464796066284
3656,Not Valid
3657,Not Valid
3658,0.04324623942375183
3659,0.8708996176719666
3660,Not Valid
3661,0.15977832674980164
3662,0.993338942527771
3663,Not Valid
3664,Not Valid
3665,Not Valid
3666,0.2138940393924713
3667,Not Valid
3668,0.9903070330619812
3669,Not Valid
3670,Not Valid
3671,Not Valid
3672,Not Valid
3673,0.9512184262275696
3674,0.5
3675,0.1531277596950531
3676,0.903359591960907
3677,0.5
3678,Not Valid
3679,Not Valid
3680,Not Valid
3681,Not Valid
3682,Not Valid
3683,0.2184966504573822
3684,Not Valid
3685,0.12409007549285889
3686,Not Valid
3687,0.8274979591369629
3688,Not Valid
3689,0.06467032432556152
3690,0.09542596340179443
3691,0.14401134848594666
3692,0.08089432120323181
3693,0.9280678033828735
3694,0.11994993686676025
3695,0.016427278518676758
3696,0.976622462272644
3697,Not Valid
3698,Not Valid
3699,Not Valid
3700,Not Valid
3701,0.7728301286697388
3702,0.7659871578216553
3703,Not Valid
3704,0.8911423683166504
3705,Not Valid
3706,0.05959203839302063
3707,0.7542711496353149
3708,0.0435139536857605
3709,0.5
3710,0.7462583184242249
3711,Not Valid
3712,0.24315127730369568
3713,Not Valid
3714,0.9531233310699463
3715,Not Valid
3716,Not Valid
3717,0.8733156323432922
3718,0.7694424390792847
3719,0.05762380361557007
3720,0.06447708606719971
3721,Not Valid
3722,Not Valid
3723,0.7873348593711853
3724,Not Valid
3725,Not Valid
3726,Not Valid
3727,Not Valid
3728,0.0148487389087677
3729,Not Valid
3730,Not Valid
3731,0.07774752378463745
3732,Not Valid
3733,Not Valid
3734,Not Valid
3735,Not Valid
3736,Not Valid
3737,0.5
3738,0.9352481961250305
3739,Not Valid
3740,Not Valid
3741,Not Valid
3742,Not Valid
3743,Not Valid
3744,Not Valid
3745,0.9978773593902588
3746,0.11437919735908508
3747,Not Valid
3748,0.8023264408111572
3749,Not Valid
3750,0.7550013065338135
3751,Not Valid
3752,Not Valid
3753,Not Valid
3754,0.9905536770820618
3755,0.24356034398078918
3756,Not Valid
3757,Not Valid
3758,Not Valid
3759,Not Valid
3760,Not Valid
3761,0.05009758472442627
3762,0.9701658487319946
3763,0.15835899114608765
3764,0.7906537652015686
3765,Not Valid
3766,Not Valid
3767,0.1832316517829895
3768,Not Valid
3769,Not Valid
3770,0.7552507519721985
3771,Not Valid
3772,Not Valid
3773,Not Valid
3774,Not Valid
3775,0.2138940393924713
3776,0.03219890594482422
3777,Not Valid
3778,Not Valid
3779,Not Valid
3780,0.09705382585525513
3781,Not Valid
3782,0.06357860565185547
3783,0.5
3784,Not Valid
3785,0.19242393970489502
3786,0.2116650938987732
3787,0.9941650629043579
3788,0.13905450701713562
3789,Not Valid
3790,Not Valid
3791,0.8769605159759521
3792,Not Valid
3793,0.9679611921310425
3794,0.9124510884284973
3795,Not Valid
3796,Not Valid
3797,Not Valid
3798,0.8496462106704712
3799,0.9776046872138977
3800,Not Valid
3801,0.19912311434745789
3802,0.022130697965621948
3803,Not Valid
3804,0.9720152020454407
3805,Not Valid
3806,Not Valid
3807,Not Valid
3808,Not Valid
3809,Not Valid
3810,Not Valid
3811,Not Valid
3812,0.2045779526233673
3813,Not Valid
3814,0.24301296472549438
3815,Not Valid
3816,0.12279793620109558
3817,0.17922505736351013
3818,Not Valid
3819,0.17302504181861877
3820,0.8730509281158447
3821,Not Valid
3822,0.8509830236434937
3823,0.057506442070007324
3824,Not Valid
3825,0.0746762752532959
3826,0.9910761117935181
3827,Not Valid
3828,0.0036874711513519287
3829,Not Valid
3830,Not Valid
3831,Not Valid
3832,Not Valid
3833,0.9203066229820251
3834,Not Valid
3835,Not Valid
3836,0.030513733625411987
3837,0.024254560470581055
3838,0.15402743220329285
3839,Not Valid
3840,Not Valid
3841,0.011463433504104614
3842,0.17161419987678528
3843,0.05535411834716797
3844,Not Valid
3845,0.06357860565185547
3846,Not Valid
3847,Not Valid
3848,Not Valid
3849,0.5
3850,0.012321054935455322
3851,0.10286730527877808
3852,0.8280618786811829
3853,0.9023345708847046
3854,0.003001958131790161
3855,0.9388278126716614
3856,Not Valid
3857,0.04361489415168762
3858,Not Valid
3859,0.8263304233551025
3860,0.05764910578727722
3861,0.061512500047683716
3862,0.10468322038650513
3863,Not Valid
3864,0.7813341021537781
3865,Not Valid
3866,0.14325302839279175
3867,Not Valid
3868,0.8649396896362305
3869,Not Valid
3870,0.19877633452415466
3871,Not Valid
3872,Not Valid
3873,Not Valid
3874,Not Valid
3875,Not Valid
3876,Not Valid
3877,0.061512500047683716
3878,Not Valid
3879,0.18095457553863525
3880,Not Valid
3881,Not Valid
3882,0.7069088816642761
3883,Not Valid
3884,Not Valid
3885,0.10851368308067322
3886,Not Valid
3887,Not Valid
3888,0.24478361010551453
3889,0.08221316337585449
3890,Not Valid
3891,Not Valid
3892,Not Valid
3893,Not Valid
3894,0.9916931390762329
3895,Not Valid
3896,Not Valid
3897,Not Valid
3898,0.009978145360946655
3899,0.9450094699859619
3900,0.15064328908920288
3901,0.25358840823173523
3902,0.8049137592315674
3903,Not Valid
3904,Not Valid
3905,0.9691513180732727
3906,Not Valid
3907,Not Valid
3908,Not Valid
3909,Not Valid
3910,0.9720067977905273
3911,0.9270187616348267
3912,0.04617556929588318
3913,0.12460878491401672
3914,0.7226932048797607
3915,Not Valid
3916,0.21193817257881165
3917,Not Valid
3918,0.8724809885025024
3919,0.13538643717765808
3920,Not Valid
3921,0.048348069190979004
3922,0.8061109781265259
3923,0.8891701698303223
3924,0.13333624601364136
3925,0.022291183471679688
3926,0.10482451319694519
3927,Not Valid
3928,Not Valid
3929,0.7539255023002625
3930,Not Valid
3931,0.9480308890342712
3932,Not Valid
3933,Not Valid
3934,0.15785330533981323
3935,0.713867723941803
3936,Not Valid
3937,0.003913789987564087
3938,Not Valid
3939,0.7983325719833374
3940,Not Valid
3941,Not Valid
3942,0.05824202299118042
3943,0.16071131825447083
3944,Not Valid
3945,0.21043431758880615
3946,0.7672964334487915
3947,0.5
3948,Not Valid
3949,0.05413365364074707
3950,Not Valid
3951,0.08645069599151611
3952,0.9938594102859497
3953,0.12947165966033936
3954,Not Valid
3955,Not Valid
3956,Not Valid
3957,0.03506097197532654
3958,0.9682165384292603
3959,0.6981694102287292
3960,0.29534292221069336
3961,Not Valid
3962,0.22343584895133972
3963,0.9946795701980591
3964,0.811339795589447
3965,0.9638653993606567
3966,0.8175170421600342
3967,0.5
3968,Not Valid
3969,Not Valid
3970,0.7655730843544006
3971,Not Valid
3972,0.97090083360672
3973,0.10570627450942993
3974,0.046051979064941406
3975,0.8458453416824341
3976,Not Valid
3977,0.8966012001037598
3978,Not Valid
3979,Not Valid
3980,Not Valid
3981,0.8720519542694092
3982,0.9916931390762329
3983,Not Valid
3984,0.15230312943458557
3985,Not Valid
3986,Not Valid
3987,0.17886483669281006
3988,0.0571560263633728
3989,Not Valid
3990,Not Valid
3991,0.877868115901947
3992,Not Valid
3993,Not Valid
3994,0.9164271950721741
3995,Not Valid
3996,Not Valid
3997,0.5
3998,0.5
3999,Not Valid
4000,0.7549201250076294
4001,Not Valid
4002,0.7919878363609314
4003,0.9510117173194885
4004,Not Valid
4005,Not Valid
4006,Not Valid
4007,Not Valid
4008,Not Valid
4009,Not Valid
4010,Not Valid
4011,Not Valid
4012,Not Valid
4013,Not Valid
4014,Not Valid
4015,0.8949432373046875
4016,Not Valid
4017,0.7819334864616394
4018,Not Valid
4019,0.9972801804542542
4020,Not Valid
4021,Not Valid
4022,0.03219890594482422
4023,Not Valid
4024,0.00626179575920105
4025,0.1752866804599762
4026,Not Valid
4027,0.7703706622123718
4028,Not Valid
4029,Not Valid
4030,Not Valid
4031,0.948245108127594
4032,0.93617844581604
4033,0.06357860565185547
4034,0.061512500047683716
4035,0.9720087051391602
4036,Not Valid
4037,Not Valid
4038,0.6886425614356995
4039,0.9408438205718994
4040,Not Valid
4041,Not Valid
4042,Not Valid
4043,0.05114316940307617
4044,0.8681159019470215
4045,0.014020472764968872
4046,Not Valid
4047,0.16508400440216064
4048,Not Valid
4049,0.11336386203765869
4050,Not Valid
4051,0.12618091702461243
4052,0.18147215247154236
4053,0.5
4054,Not Valid
4055,0.7515296339988708
4056,Not Valid
4057,Not Valid
4058,0.9916931390762329
4059,0.03178393840789795
4060,Not Valid
4061,0.5
4062,Not Valid
4063,0.02180466055870056
4064,0.7503743767738342
4065,0.14217153191566467
4066,Not Valid
4067,0.8792217969894409
4068,Not Valid
4069,0.9916931390762329
4070,Not Valid
4071,Not Valid
4072,0.7978291511535645
4073,0.18724235892295837
4074,0.10061463713645935
4075,0.007356166839599609
4076,0.1296727955341339
4077,Not Valid
4078,0.7488442659378052
4079,0.07561564445495605
4080,0.18306860327720642
4081,0.5
4082,0.7541629076004028
4083,0.12459880113601685
4084,0.9131567478179932
4085,0.1781638264656067
4086,Not Valid
4087,Not Valid
4088,0.11513254046440125
4089,Not Valid
4090,Not Valid
4091,Not Valid
4092,0.8939881920814514
4093,Not Valid
4094,0.7874287366867065
4095,Not Valid
4096,Not Valid
4097,Not Valid
4098,Not Valid
4099,0.0699341893196106
4100,Not Valid
4101,Not Valid
4102,0.8852064609527588
4103,0.09222301840782166
4104,0.0978609025478363
4105,0.06166958808898926
4106,Not Valid
4107,Not Valid
4108,0.2345273792743683
4109,0.9585756659507751
4110,Not Valid
4111,Not Valid
4112,Not Valid
4113,0.9756631851196289
4114,Not Valid
4115,Not Valid
4116,0.05920165777206421
4117,Not Valid
4118,0.08902627229690552
4119,Not Valid
4120,Not Valid
4121,0.02645239233970642
4122,Not Valid
4123,Not Valid
4124,0.8032429218292236
4125,0.00875312089920044
4126,0.09823545813560486
4127,0.21850723028182983
4128,0.00626179575920105
4129,0.02202501893043518
4130,0.06357860565185547
4131,0.029210031032562256
4132,0.8445730209350586
4133,Not Valid
4134,0.810576319694519
4135,0.038407355546951294
