,sentiments_x4
1586,0.1359458565711975
1587,Not Valid
1588,Not Valid
1589,Not Valid
1590,0.7904872894287109
1591,0.28312957286834717
1592,Not Valid
1593,Not Valid
1594,Not Valid
1595,Not Valid
1596,Not Valid
1597,Not Valid
1598,Not Valid
1599,Not Valid
1600,Not Valid
1601,Not Valid
1602,Not Valid
1603,Not Valid
1604,Not Valid
1605,Not Valid
1606,Not Valid
1607,Not Valid
1608,Not Valid
1609,Not Valid
1610,Not Valid
1611,Not Valid
1612,Not Valid
1613,0.08012539148330688
1614,Not Valid
1615,Not Valid
1616,Not Valid
1617,0.12288609147071838
1618,0.16566210985183716
1619,Not Valid
1620,Not Valid
1621,Not Valid
1622,Not Valid
1623,Not Valid
1624,0.5
1625,0.8440170884132385
1626,Not Valid
1627,Not Valid
1628,Not Valid
1629,Not Valid
1630,0.06354308128356934
1631,Not Valid
1632,Not Valid
1633,Not Valid
1634,Not Valid
1635,0.7448153495788574
1636,Not Valid
1637,0.07481464743614197
1638,Not Valid
1639,0.12590551376342773
1640,Not Valid
1641,Not Valid
1642,0.5
1643,0.889721155166626
1644,0.8455550670623779
1645,Not Valid
1646,Not Valid
1647,Not Valid
1648,Not Valid
1649,Not Valid
1650,Not Valid
1651,0.8724478483200073
1652,Not Valid
1653,Not Valid
1654,Not Valid
1655,0.7890359163284302
1656,Not Valid
1657,Not Valid
1658,Not Valid
1659,Not Valid
1660,Not Valid
1661,Not Valid
1662,Not Valid
1663,Not Valid
1664,Not Valid
1665,0.5
1666,Not Valid
1667,Not Valid
1668,0.08839529752731323
1669,0.15914282202720642
1670,Not Valid
1671,Not Valid
1672,0.038509756326675415
1673,0.5
1674,Not Valid
1675,Not Valid
1676,Not Valid
1677,Not Valid
1678,Not Valid
1679,0.23168450593948364
1680,Not Valid
1681,Not Valid
1682,Not Valid
1683,Not Valid
1684,0.5
1685,Not Valid
1686,Not Valid
1687,Not Valid
1688,Not Valid
1689,Not Valid
1690,0.5
1691,Not Valid
1692,0.2460738718509674
1693,Not Valid
1694,Not Valid
1695,0.042432934045791626
1696,Not Valid
1697,Not Valid
1698,Not Valid
1699,0.7859095335006714
1700,0.054771870374679565
1701,Not Valid
1702,Not Valid
1703,Not Valid
1704,Not Valid
1705,Not Valid
1706,0.13563606142997742
1707,Not Valid
1708,Not Valid
1709,Not Valid
1710,Not Valid
1711,Not Valid
1712,Not Valid
1713,Not Valid
1714,Not Valid
1715,Not Valid
1716,Not Valid
1717,Not Valid
1718,Not Valid
1719,Not Valid
1720,Not Valid
1721,Not Valid
1722,Not Valid
1723,Not Valid
1724,Not Valid
1725,Not Valid
1726,Not Valid
1727,Not Valid
1728,Not Valid
1729,Not Valid
1730,0.5
1731,0.23353052139282227
1732,Not Valid
1733,Not Valid
1734,0.055908262729644775
1735,0.8578023910522461
1736,Not Valid
1737,0.17850586771965027
1738,Not Valid
1739,Not Valid
1740,Not Valid
1741,Not Valid
1742,Not Valid
1743,Not Valid
1744,Not Valid
1745,Not Valid
1746,Not Valid
1747,Not Valid
1748,Not Valid
1749,Not Valid
1750,Not Valid
1751,0.7400768399238586
1752,Not Valid
1753,Not Valid
1754,Not Valid
1755,Not Valid
1756,Not Valid
1757,Not Valid
1758,Not Valid
1759,Not Valid
1760,Not Valid
1761,Not Valid
1762,0.2881825566291809
1763,Not Valid
1764,Not Valid
1765,Not Valid
1766,Not Valid
1767,0.902279257774353
1768,Not Valid
1769,Not Valid
1770,0.7775299549102783
1771,Not Valid
1772,Not Valid
1773,Not Valid
1774,Not Valid
1775,0.07364669442176819
1776,Not Valid
1777,Not Valid
1778,Not Valid
1779,Not Valid
1780,Not Valid
1781,Not Valid
1782,Not Valid
1783,Not Valid
1784,Not Valid
1785,Not Valid
1786,Not Valid
1787,Not Valid
1788,Not Valid
1789,0.06571683287620544
1790,0.812231183052063
1791,Not Valid
1792,0.2665269374847412
1793,Not Valid
1794,Not Valid
1795,Not Valid
1796,Not Valid
1797,Not Valid
1798,Not Valid
1799,Not Valid
1800,Not Valid
1801,Not Valid
1802,0.8483628630638123
1803,Not Valid
1804,Not Valid
1805,Not Valid
1806,Not Valid
1807,Not Valid
1808,Not Valid
1809,Not Valid
1810,Not Valid
1811,Not Valid
1812,Not Valid
1813,0.04368031024932861
1814,0.1495383381843567
1815,0.5
1816,Not Valid
1817,0.5
1818,Not Valid
1819,Not Valid
1820,Not Valid
1821,Not Valid
1822,Not Valid
1823,Not Valid
1824,0.20121172070503235
1825,0.21962425112724304
1826,Not Valid
1827,0.8472715616226196
1828,0.17699214816093445
1829,Not Valid
1830,Not Valid
1831,Not Valid
1832,0.5
1833,Not Valid
1834,Not Valid
1835,Not Valid
1836,Not Valid
1837,Not Valid
1838,Not Valid
1839,Not Valid
1840,Not Valid
1841,0.19152066111564636
1842,Not Valid
1843,0.18761464953422546
1844,Not Valid
1845,Not Valid
1846,Not Valid
1847,Not Valid
1848,Not Valid
1849,Not Valid
1850,Not Valid
1851,Not Valid
1852,Not Valid
1853,Not Valid
1854,0.06342920660972595
1855,Not Valid
1856,Not Valid
1857,0.5
1858,Not Valid
1859,0.8243402242660522
1860,Not Valid
1861,Not Valid
1862,Not Valid
1863,0.7389779090881348
1864,Not Valid
1865,Not Valid
1866,Not Valid
1867,Not Valid
1868,Not Valid
1869,Not Valid
1870,Not Valid
1871,0.21041437983512878
1872,0.5
1873,Not Valid
1874,Not Valid
1875,Not Valid
1876,Not Valid
1877,Not Valid
1878,Not Valid
1879,0.8470830917358398
1880,0.1291365623474121
1881,Not Valid
1882,0.5
1883,Not Valid
1884,0.5
1885,Not Valid
1886,Not Valid
1887,0.2350793480873108
1888,0.002387136220932007
1889,Not Valid
1890,Not Valid
1891,0.11049479246139526
1892,Not Valid
1893,Not Valid
1894,0.2713719606399536
1895,Not Valid
1896,Not Valid
1897,0.12778791785240173
1898,Not Valid
1899,Not Valid
1900,0.5
1901,Not Valid
1902,Not Valid
1903,Not Valid
1904,Not Valid
1905,Not Valid
1906,Not Valid
1907,0.06589195132255554
1908,Not Valid
1909,Not Valid
1910,0.7570080757141113
1911,Not Valid
1912,Not Valid
1913,Not Valid
1914,0.1390073597431183
1915,Not Valid
1916,Not Valid
1917,Not Valid
1918,Not Valid
1919,Not Valid
1920,Not Valid
1921,Not Valid
1922,Not Valid
1923,Not Valid
1924,Not Valid
1925,0.11428949236869812
1926,Not Valid
1927,Not Valid
1928,Not Valid
1929,Not Valid
1930,0.16758868098258972
1931,0.5
1932,0.7832249402999878
1933,0.27300480008125305
1934,Not Valid
1935,Not Valid
1936,0.01893278956413269
1937,Not Valid
1938,Not Valid
1939,Not Valid
1940,Not Valid
1941,Not Valid
1942,Not Valid
1943,Not Valid
1944,Not Valid
1945,Not Valid
1946,Not Valid
1947,0.5
1948,Not Valid
1949,Not Valid
1950,Not Valid
1951,Not Valid
1952,Not Valid
1953,Not Valid
1954,0.06691223382949829
1955,Not Valid
1956,Not Valid
1957,Not Valid
1958,Not Valid
1959,0.8117388486862183
1960,Not Valid
1961,Not Valid
1962,0.5
1963,Not Valid
1964,Not Valid
1965,Not Valid
1966,Not Valid
1967,Not Valid
1968,Not Valid
1969,Not Valid
1970,Not Valid
1971,0.7321089506149292
1972,Not Valid
1973,Not Valid
1974,Not Valid
1975,Not Valid
1976,Not Valid
1977,0.15953561663627625
1978,0.19477137923240662
1979,Not Valid
1980,Not Valid
1981,Not Valid
1982,Not Valid
1983,Not Valid
1984,Not Valid
1985,Not Valid
1986,Not Valid
1987,Not Valid
1988,Not Valid
1989,0.5
1990,Not Valid
1991,Not Valid
1992,Not Valid
1993,0.26651105284690857
1994,Not Valid
1995,Not Valid
1996,Not Valid
1997,0.6934993267059326
1998,Not Valid
1999,Not Valid
2000,Not Valid
2001,0.10581338405609131
2002,Not Valid
2003,Not Valid
2004,Not Valid
2005,Not Valid
2006,0.2804448902606964
2007,Not Valid
2008,0.7657318115234375
2009,Not Valid
2010,Not Valid
2011,Not Valid
2012,0.18210625648498535
2013,0.0909123420715332
2014,0.03761741518974304
2015,Not Valid
2016,Not Valid
2017,Not Valid
2018,Not Valid
2019,Not Valid
2020,Not Valid
2021,Not Valid
2022,Not Valid
2023,Not Valid
2024,Not Valid
2025,Not Valid
2026,Not Valid
2027,Not Valid
2028,Not Valid
2029,0.5
2030,Not Valid
2031,Not Valid
2032,Not Valid
2033,Not Valid
2034,Not Valid
2035,0.27989333868026733
2036,Not Valid
2037,0.7883408665657043
2038,Not Valid
2039,0.08529219031333923
2040,Not Valid
2041,Not Valid
2042,Not Valid
2043,Not Valid
2044,Not Valid
2045,0.5
2046,Not Valid
2047,Not Valid
2048,Not Valid
2049,Not Valid
2050,Not Valid
2051,Not Valid
2052,Not Valid
2053,Not Valid
2054,Not Valid
2055,Not Valid
2056,Not Valid
2057,Not Valid
2058,Not Valid
2059,Not Valid
2060,Not Valid
2061,0.5
2062,Not Valid
2063,Not Valid
2064,Not Valid
2065,Not Valid
2066,Not Valid
2067,Not Valid
2068,Not Valid
2069,Not Valid
2070,Not Valid
2071,0.06469488143920898
2072,Not Valid
2073,Not Valid
2074,Not Valid
2075,Not Valid
2076,Not Valid
2077,Not Valid
2078,0.2262251079082489
2079,0.9383466243743896
2080,Not Valid
2081,Not Valid
2082,Not Valid
2083,0.014539569616317749
2084,Not Valid
2085,Not Valid
2086,Not Valid
2087,Not Valid
2088,Not Valid
2089,0.5
2090,0.5
2091,Not Valid
2092,Not Valid
2093,Not Valid
2094,Not Valid
2095,Not Valid
2096,Not Valid
2097,Not Valid
2098,Not Valid
2099,Not Valid
2100,Not Valid
2101,Not Valid
2102,Not Valid
2103,Not Valid
2104,Not Valid
2105,Not Valid
2106,Not Valid
2107,Not Valid
2108,Not Valid
2109,Not Valid
2110,Not Valid
2111,Not Valid
2112,Not Valid
2113,Not Valid
2114,Not Valid
2115,Not Valid
2116,Not Valid
2117,Not Valid
2118,Not Valid
2119,0.0835326611995697
2120,Not Valid
2121,0.5
2122,Not Valid
2123,Not Valid
2124,Not Valid
2125,Not Valid
2126,Not Valid
2127,Not Valid
2128,Not Valid
2129,Not Valid
2130,Not Valid
2131,0.2701484262943268
2132,0.7142823338508606
2133,Not Valid
2134,0.7779371738433838
2135,Not Valid
2136,0.5
2137,Not Valid
2138,Not Valid
2139,Not Valid
2140,0.5
2141,Not Valid
2142,Not Valid
2143,0.10519194602966309
2144,Not Valid
2145,Not Valid
2146,Not Valid
2147,Not Valid
2148,Not Valid
2149,Not Valid
2150,Not Valid
2151,Not Valid
2152,Not Valid
2153,Not Valid
2154,Not Valid
2155,Not Valid
2156,Not Valid
2157,Not Valid
2158,Not Valid
2159,Not Valid
2160,Not Valid
2161,Not Valid
2162,Not Valid
2163,Not Valid
2164,Not Valid
2165,Not Valid
2166,Not Valid
2167,0.23402872681617737
2168,0.06451547145843506
2169,Not Valid
2170,Not Valid
2171,Not Valid
2172,Not Valid
2173,Not Valid
2174,Not Valid
2175,Not Valid
2176,Not Valid
2177,Not Valid
2178,Not Valid
2179,Not Valid
2180,Not Valid
2181,Not Valid
2182,Not Valid
2183,Not Valid
2184,Not Valid
2185,Not Valid
2186,Not Valid
2187,Not Valid
2188,Not Valid
2189,Not Valid
2190,Not Valid
2191,Not Valid
2192,Not Valid
2193,Not Valid
2194,Not Valid
2195,Not Valid
2196,0.9058023691177368
2197,Not Valid
2198,Not Valid
2199,Not Valid
2200,0.5
2201,Not Valid
2202,Not Valid
2203,Not Valid
2204,0.1459316611289978
2205,Not Valid
2206,0.11370494961738586
2207,Not Valid
2208,Not Valid
2209,Not Valid
2210,0.08081251382827759
2211,Not Valid
2212,Not Valid
2213,Not Valid
2214,Not Valid
2215,0.7764735221862793
2216,Not Valid
2217,Not Valid
2218,0.08333742618560791
2219,Not Valid
2220,Not Valid
2221,0.014825284481048584
2222,Not Valid
2223,Not Valid
2224,Not Valid
2225,Not Valid
2226,Not Valid
2227,Not Valid
2228,Not Valid
2229,Not Valid
2230,Not Valid
2231,Not Valid
2232,Not Valid
2233,Not Valid
2234,Not Valid
2235,Not Valid
2236,Not Valid
2237,Not Valid
2238,Not Valid
2239,Not Valid
2240,Not Valid
2241,Not Valid
2242,Not Valid
2243,0.03729972243309021
2244,Not Valid
2245,Not Valid
2246,Not Valid
2247,0.9168825149536133
2248,Not Valid
2249,0.06738907098770142
2250,Not Valid
2251,Not Valid
2252,Not Valid
2253,Not Valid
2254,0.8680422306060791
2255,Not Valid
2256,Not Valid
2257,Not Valid
2258,Not Valid
2259,Not Valid
2260,Not Valid
2261,Not Valid
2262,0.9116615056991577
2263,Not Valid
2264,0.07470351457595825
2265,Not Valid
2266,Not Valid
2267,0.0973186194896698
2268,Not Valid
2269,0.1860550343990326
2270,Not Valid
2271,Not Valid
2272,Not Valid
2273,Not Valid
2274,Not Valid
2275,Not Valid
2276,Not Valid
2277,Not Valid
2278,Not Valid
2279,0.05164903402328491
2280,Not Valid
2281,Not Valid
2282,Not Valid
2283,Not Valid
2284,Not Valid
2285,Not Valid
2286,Not Valid
2287,Not Valid
2288,Not Valid
2289,Not Valid
2290,Not Valid
2291,Not Valid
2292,Not Valid
2293,Not Valid
2294,Not Valid
2295,Not Valid
2296,Not Valid
2297,Not Valid
2298,Not Valid
2299,Not Valid
2300,Not Valid
2301,Not Valid
2302,Not Valid
2303,Not Valid
2304,Not Valid
2305,Not Valid
2306,Not Valid
2307,Not Valid
2308,0.794964075088501
2309,Not Valid
2310,0.011845588684082031
2311,Not Valid
2312,Not Valid
2313,Not Valid
2314,Not Valid
2315,0.01583746075630188
2316,Not Valid
2317,Not Valid
2318,Not Valid
2319,Not Valid
2320,Not Valid
2321,Not Valid
2322,Not Valid
2323,0.2320651412010193
2324,Not Valid
2325,Not Valid
2326,Not Valid
2327,Not Valid
2328,0.7508686780929565
2329,0.5
2330,Not Valid
2331,Not Valid
2332,Not Valid
2333,Not Valid
2334,Not Valid
2335,0.7685887813568115
2336,Not Valid
2337,0.07119318842887878
2338,0.16367661952972412
2339,0.2058786153793335
2340,Not Valid
2341,Not Valid
2342,Not Valid
2343,Not Valid
2344,0.5
2345,Not Valid
2346,0.32664352655410767
2347,Not Valid
2348,Not Valid
2349,Not Valid
2350,Not Valid
2351,Not Valid
2352,0.5
2353,0.5
2354,0.05160471796989441
2355,Not Valid
2356,Not Valid
2357,Not Valid
2358,Not Valid
2359,Not Valid
2360,0.7940871715545654
2361,Not Valid
2362,Not Valid
2363,Not Valid
2364,0.9788391590118408
2365,Not Valid
2366,Not Valid
2367,Not Valid
2368,Not Valid
2369,Not Valid
2370,Not Valid
2371,0.17224273085594177
2372,Not Valid
2373,Not Valid
2374,Not Valid
2375,Not Valid
2376,Not Valid
2377,Not Valid
2378,Not Valid
2379,Not Valid
2380,0.8158277273178101
2381,Not Valid
2382,Not Valid
2383,0.22089093923568726
2384,Not Valid
2385,Not Valid
2386,Not Valid
2387,Not Valid
2388,Not Valid
2389,Not Valid
2390,Not Valid
2391,Not Valid
2392,Not Valid
2393,0.1801798939704895
2394,Not Valid
2395,Not Valid
2396,Not Valid
2397,Not Valid
2398,Not Valid
2399,Not Valid
2400,Not Valid
2401,Not Valid
2402,Not Valid
2403,0.7072606682777405
2404,Not Valid
2405,Not Valid
2406,Not Valid
2407,Not Valid
2408,Not Valid
2409,Not Valid
2410,0.09793299436569214
2411,Not Valid
2412,Not Valid
2413,0.27342021465301514
2414,Not Valid
2415,Not Valid
2416,0.5
2417,Not Valid
2418,Not Valid
2419,Not Valid
2420,Not Valid
2421,0.15297994017601013
2422,Not Valid
2423,Not Valid
2424,Not Valid
2425,Not Valid
2426,Not Valid
2427,Not Valid
2428,Not Valid
2429,Not Valid
2430,Not Valid
2431,Not Valid
2432,Not Valid
2433,0.8303072452545166
2434,Not Valid
2435,Not Valid
2436,Not Valid
2437,Not Valid
2438,0.15163815021514893
2439,Not Valid
2440,Not Valid
2441,0.8912301659584045
2442,0.8703065514564514
2443,0.8194230794906616
2444,0.14638873934745789
2445,Not Valid
2446,Not Valid
2447,Not Valid
2448,0.05121356248855591
2449,Not Valid
2450,0.2948978543281555
2451,Not Valid
2452,0.18949666619300842
2453,Not Valid
2454,Not Valid
2455,0.08518850803375244
2456,Not Valid
2457,Not Valid
2458,Not Valid
2459,Not Valid
2460,Not Valid
2461,Not Valid
2462,Not Valid
2463,Not Valid
2464,Not Valid
2465,Not Valid
2466,Not Valid
2467,Not Valid
2468,Not Valid
2469,Not Valid
2470,Not Valid
2471,Not Valid
2472,Not Valid
2473,Not Valid
2474,0.07479727268218994
2475,0.8625048398971558
2476,Not Valid
2477,0.9214199185371399
2478,0.8255490064620972
2479,Not Valid
2480,0.07070231437683105
2481,Not Valid
2482,0.9570086002349854
2483,Not Valid
2484,Not Valid
2485,Not Valid
2486,Not Valid
2487,0.24679124355316162
2488,Not Valid
2489,Not Valid
2490,Not Valid
2491,Not Valid
2492,Not Valid
2493,Not Valid
2494,Not Valid
2495,Not Valid
2496,Not Valid
2497,Not Valid
2498,Not Valid
2499,0.03114745020866394
2500,Not Valid
2501,Not Valid
2502,Not Valid
2503,Not Valid
2504,0.7803066372871399
2505,Not Valid
2506,Not Valid
2507,Not Valid
2508,Not Valid
2509,Not Valid
2510,Not Valid
2511,Not Valid
2512,Not Valid
2513,Not Valid
2514,Not Valid
2515,Not Valid
2516,Not Valid
2517,Not Valid
2518,0.2261008620262146
2519,Not Valid
2520,0.7989755868911743
2521,Not Valid
2522,Not Valid
2523,Not Valid
2524,Not Valid
2525,Not Valid
2526,Not Valid
2527,Not Valid
2528,Not Valid
2529,Not Valid
2530,Not Valid
2531,Not Valid
2532,Not Valid
2533,0.8130050897598267
2534,0.11324331164360046
2535,0.23040172457695007
2536,Not Valid
2537,Not Valid
2538,0.041374653577804565
2539,0.5
2540,Not Valid
2541,Not Valid
2542,Not Valid
2543,Not Valid
2544,0.7831183671951294
2545,Not Valid
2546,0.6969747543334961
2547,Not Valid
2548,Not Valid
2549,Not Valid
2550,0.19849395751953125
2551,Not Valid
2552,Not Valid
2553,Not Valid
2554,Not Valid
2555,Not Valid
2556,Not Valid
2557,0.5
2558,Not Valid
2559,0.5
2560,Not Valid
2561,Not Valid
2562,Not Valid
2563,0.8084486722946167
2564,Not Valid
2565,Not Valid
2566,Not Valid
2567,Not Valid
2568,Not Valid
2569,Not Valid
2570,Not Valid
2571,Not Valid
2572,Not Valid
2573,Not Valid
2574,Not Valid
2575,Not Valid
2576,Not Valid
2577,Not Valid
2578,Not Valid
2579,Not Valid
2580,Not Valid
2581,Not Valid
2582,Not Valid
2583,Not Valid
2584,Not Valid
2585,Not Valid
2586,Not Valid
2587,Not Valid
2588,Not Valid
2589,Not Valid
2590,Not Valid
2591,Not Valid
2592,Not Valid
2593,Not Valid
2594,Not Valid
2595,Not Valid
2596,Not Valid
2597,0.027549445629119873
2598,Not Valid
2599,Not Valid
2600,Not Valid
2601,Not Valid
2602,Not Valid
2603,Not Valid
2604,Not Valid
2605,Not Valid
2606,Not Valid
2607,0.20364192128181458
2608,Not Valid
2609,Not Valid
2610,Not Valid
2611,Not Valid
2612,Not Valid
2613,Not Valid
2614,Not Valid
2615,Not Valid
2616,Not Valid
2617,Not Valid
2618,0.27345964312553406
2619,Not Valid
2620,Not Valid
2621,Not Valid
2622,Not Valid
2623,Not Valid
2624,Not Valid
2625,Not Valid
2626,Not Valid
2627,0.2353726327419281
2628,Not Valid
2629,Not Valid
2630,Not Valid
2631,Not Valid
2632,Not Valid
2633,Not Valid
2634,0.7133813500404358
2635,0.20915493369102478
2636,0.5
2637,Not Valid
2638,Not Valid
2639,Not Valid
2640,Not Valid
2641,0.06405431032180786
2642,Not Valid
2643,Not Valid
2644,Not Valid
2645,Not Valid
2646,Not Valid
2647,Not Valid
2648,Not Valid
2649,Not Valid
2650,Not Valid
2651,0.15738487243652344
2652,Not Valid
2653,Not Valid
2654,Not Valid
2655,Not Valid
2656,Not Valid
2657,Not Valid
2658,0.5
2659,Not Valid
2660,Not Valid
2661,0.20477542281150818
2662,Not Valid
2663,Not Valid
2664,Not Valid
2665,Not Valid
2666,Not Valid
2667,Not Valid
2668,Not Valid
2669,Not Valid
2670,Not Valid
2671,Not Valid
2672,0.9707820415496826
2673,Not Valid
2674,Not Valid
2675,Not Valid
2676,Not Valid
2677,Not Valid
2678,Not Valid
2679,Not Valid
2680,Not Valid
2681,Not Valid
2682,Not Valid
2683,Not Valid
2684,Not Valid
2685,Not Valid
2686,0.19541791081428528
2687,0.22132772207260132
2688,0.09190279245376587
2689,Not Valid
2690,Not Valid
2691,0.035372763872146606
2692,Not Valid
2693,Not Valid
2694,Not Valid
2695,Not Valid
2696,Not Valid
2697,Not Valid
2698,0.5
2699,Not Valid
2700,Not Valid
2701,Not Valid
2702,Not Valid
2703,Not Valid
2704,Not Valid
2705,Not Valid
2706,Not Valid
2707,Not Valid
2708,Not Valid
2709,Not Valid
2710,Not Valid
2711,Not Valid
2712,Not Valid
2713,Not Valid
2714,Not Valid
2715,Not Valid
2716,Not Valid
2717,Not Valid
2718,Not Valid
2719,Not Valid
2720,Not Valid
2721,Not Valid
2722,Not Valid
2723,Not Valid
2724,0.7680278420448303
2725,Not Valid
2726,0.8792396783828735
2727,Not Valid
2728,0.05047139525413513
2729,Not Valid
2730,Not Valid
2731,0.1938885748386383
2732,Not Valid
2733,Not Valid
2734,0.02524280548095703
2735,0.08122450113296509
2736,Not Valid
2737,0.5
2738,Not Valid
2739,Not Valid
2740,Not Valid
2741,Not Valid
2742,Not Valid
2743,Not Valid
2744,Not Valid
2745,Not Valid
2746,Not Valid
2747,Not Valid
2748,Not Valid
2749,Not Valid
2750,Not Valid
2751,Not Valid
2752,Not Valid
2753,Not Valid
2754,Not Valid
2755,Not Valid
2756,Not Valid
2757,Not Valid
2758,Not Valid
2759,Not Valid
2760,Not Valid
2761,Not Valid
2762,Not Valid
2763,Not Valid
2764,0.5
2765,Not Valid
2766,Not Valid
2767,Not Valid
2768,0.5
2769,Not Valid
2770,Not Valid
2771,0.5
2772,0.5
2773,Not Valid
2774,Not Valid
2775,Not Valid
2776,Not Valid
2777,Not Valid
2778,Not Valid
2779,0.7962254285812378
2780,Not Valid
2781,0.20320206880569458
2782,Not Valid
2783,Not Valid
2784,Not Valid
2785,Not Valid
2786,Not Valid
2787,0.23041653633117676
2788,Not Valid
2789,Not Valid
2790,Not Valid
2791,Not Valid
2792,Not Valid
2793,Not Valid
2794,Not Valid
2795,Not Valid
2796,Not Valid
2797,Not Valid
2798,Not Valid
2799,Not Valid
2800,0.8713779449462891
2801,Not Valid
2802,Not Valid
2803,Not Valid
2804,0.19467660784721375
2805,Not Valid
2806,0.5
2807,Not Valid
2808,Not Valid
2809,Not Valid
2810,Not Valid
2811,Not Valid
2812,Not Valid
2813,0.5
2814,0.5
2815,Not Valid
2816,Not Valid
2817,Not Valid
2818,Not Valid
2819,Not Valid
2820,Not Valid
2821,Not Valid
2822,Not Valid
2823,Not Valid
2824,Not Valid
2825,0.8941168785095215
2826,Not Valid
2827,Not Valid
2828,Not Valid
2829,0.8317486643791199
2830,0.7667244672775269
2831,Not Valid
2832,Not Valid
2833,Not Valid
2834,0.293956458568573
2835,Not Valid
2836,0.1109122633934021
2837,Not Valid
2838,Not Valid
2839,Not Valid
2840,Not Valid
2841,Not Valid
2842,0.9368066787719727
2843,Not Valid
2844,Not Valid
2845,Not Valid
2846,Not Valid
2847,Not Valid
2848,Not Valid
2849,Not Valid
2850,Not Valid
2851,0.01503676176071167
2852,Not Valid
2853,Not Valid
2854,Not Valid
2855,Not Valid
2856,Not Valid
2857,0.8955624103546143
2858,Not Valid
2859,Not Valid
2860,Not Valid
2861,Not Valid
2862,Not Valid
2863,Not Valid
2864,Not Valid
2865,0.08101806044578552
2866,Not Valid
2867,Not Valid
2868,Not Valid
2869,Not Valid
2870,0.8065449595451355
2871,Not Valid
2872,Not Valid
2873,Not Valid
2874,Not Valid
2875,0.835748553276062
2876,Not Valid
2877,Not Valid
2878,Not Valid
2879,0.1882217526435852
2880,Not Valid
2881,Not Valid
2882,Not Valid
2883,Not Valid
2884,0.5
2885,Not Valid
2886,0.06618526577949524
2887,0.2110101580619812
2888,Not Valid
2889,0.10723742842674255
2890,Not Valid
2891,Not Valid
2892,Not Valid
2893,Not Valid
2894,Not Valid
2895,0.8891922831535339
2896,Not Valid
2897,Not Valid
2898,Not Valid
2899,Not Valid
2900,Not Valid
2901,Not Valid
2902,Not Valid
2903,Not Valid
2904,0.1529621183872223
2905,Not Valid
2906,Not Valid
2907,Not Valid
2908,0.20730307698249817
2909,0.2099359929561615
2910,Not Valid
2911,Not Valid
2912,Not Valid
2913,Not Valid
2914,Not Valid
2915,Not Valid
2916,Not Valid
2917,Not Valid
2918,Not Valid
2919,Not Valid
2920,Not Valid
2921,Not Valid
2922,Not Valid
2923,Not Valid
2924,Not Valid
2925,Not Valid
2926,Not Valid
2927,0.1419437825679779
2928,Not Valid
2929,0.8036851286888123
2930,Not Valid
2931,0.21525079011917114
2932,Not Valid
2933,Not Valid
2934,Not Valid
2935,Not Valid
2936,Not Valid
2937,Not Valid
2938,Not Valid
2939,0.6835397481918335
2940,Not Valid
2941,Not Valid
2942,0.09787106513977051
2943,0.7086505889892578
2944,Not Valid
2945,Not Valid
2946,Not Valid
2947,Not Valid
2948,Not Valid
2949,0.9360767006874084
2950,Not Valid
2951,0.7940551042556763
2952,Not Valid
2953,Not Valid
2954,Not Valid
2955,0.17966869473457336
2956,Not Valid
2957,Not Valid
2958,Not Valid
2959,Not Valid
2960,Not Valid
2961,Not Valid
2962,Not Valid
2963,Not Valid
2964,Not Valid
2965,0.5
2966,Not Valid
2967,Not Valid
2968,Not Valid
2969,Not Valid
2970,Not Valid
2971,0.048217952251434326
2972,0.2391965091228485
2973,Not Valid
2974,Not Valid
2975,Not Valid
2976,0.21625924110412598
2977,Not Valid
2978,Not Valid
2979,0.2018747627735138
2980,0.14774423837661743
2981,Not Valid
2982,Not Valid
2983,Not Valid
2984,Not Valid
2985,Not Valid
2986,Not Valid
2987,Not Valid
2988,Not Valid
2989,Not Valid
2990,Not Valid
2991,Not Valid
2992,Not Valid
2993,Not Valid
2994,Not Valid
2995,Not Valid
2996,0.7167162895202637
2997,0.8859379887580872
2998,Not Valid
2999,Not Valid
3000,Not Valid
3001,Not Valid
3002,Not Valid
3003,Not Valid
3004,Not Valid
3005,0.242494136095047
3006,Not Valid
3007,Not Valid
3008,Not Valid
3009,Not Valid
3010,Not Valid
3011,Not Valid
3012,Not Valid
3013,Not Valid
3014,Not Valid
3015,Not Valid
3016,Not Valid
3017,Not Valid
3018,Not Valid
3019,Not Valid
3020,0.23220208287239075
3021,Not Valid
3022,Not Valid
3023,Not Valid
3024,Not Valid
3025,0.22323501110076904
3026,Not Valid
3027,Not Valid
3028,Not Valid
3029,0.7863302230834961
3030,Not Valid
3031,Not Valid
3032,Not Valid
3033,Not Valid
3034,Not Valid
3035,Not Valid
3036,0.5
3037,0.2472338080406189
3038,0.038015782833099365
3039,Not Valid
3040,0.9294587969779968
3041,Not Valid
3042,Not Valid
3043,0.7741747498512268
3044,Not Valid
3045,Not Valid
3046,Not Valid
3047,0.5
3048,0.5
3049,Not Valid
3050,Not Valid
3051,Not Valid
3052,Not Valid
3053,0.20473697781562805
3054,Not Valid
3055,Not Valid
3056,Not Valid
3057,Not Valid
3058,0.9589537382125854
3059,Not Valid
3060,0.23166877031326294
3061,Not Valid
3062,Not Valid
3063,Not Valid
3064,Not Valid
3065,Not Valid
3066,Not Valid
3067,Not Valid
3068,0.7518830299377441
3069,Not Valid
3070,Not Valid
3071,Not Valid
3072,Not Valid
3073,Not Valid
3074,0.25302812457084656
3075,Not Valid
